PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,City,DayOfWeek,AQI_Level
270.6233269,179.4826979,135.7928008,95.37587167,5.04959402,140.1037709,34.13728371,55.44395237,3.682581415,Kolkata,Monday,Very Unhealthy
191.7649299,314.2486037,114.285923,34.02076912,7.329466976,167.9985923,41.87405862,25.87707194,2.469183964,Delhi,Tuesday,Unhealthy
105.0137884,32.41359657,26.6429465,36.73364498,6.22981008,44.81640954,29.59636816,83.14596139,4.089069827,Delhi,Tuesday,Unhealthy for Sensitive Groups
108.0168245,437.053035,92.17583104,51.55214704,1.947735404,145.659666,2.792576828,58.75842879,3.508501382,Chennai,Saturday,Unhealthy for Sensitive Groups
219.1569253,487.0095949,94.76986288,94.22983963,0.354327484,135.5528291,7.172130838,21.79718755,6.934387613,Kolkata,Saturday,Very Unhealthy
269.6475267,484.7501491,173.5899039,87.87930445,2.916959718,20.84507456,37.10968654,78.95413914,3.251035694,Mumbai,Thursday,Very Unhealthy
266.6904952,377.3293976,111.5964029,12.05166033,4.486033693,75.82793401,5.465303792,93.91995805,5.983397591,Delhi,Monday,Very Unhealthy
235.063286,73.74225766,79.17810705,40.48761284,6.20934885,58.0701277,-1.373884152,95.25762093,1.125975568,Mumbai,Thursday,Very Unhealthy
194.3993356,381.548966,195.4760641,56.2303766,8.514597372,61.76337214,30.1640027,43.21159592,2.317246989,Bangalore,Wednesday,Unhealthy
29.82128967,22.04758906,26.5905157,51.30698231,2.042832595,177.1009695,15.12631777,22.19651862,4.37035008,Delhi,Sunday,Good
52.68047066,20.84054025,87.39694352,20.99858066,1.34294292,119.2721603,41.00200263,56.6559664,9.401017912,Chennai,Tuesday,Moderate
270.0734856,168.5690074,13.19481166,86.16404357,9.63845148,132.0049468,27.51275355,20.13483064,4.083893864,Bangalore,Friday,Very Unhealthy
183.8965726,249.4351633,149.2813035,68.34019673,1.169641138,176.0249983,-0.47905111,94.05886767,6.808704151,Kolkata,Friday,Unhealthy
7.713130227,387.4996347,184.0249277,84.11502074,4.837061594,74.12430302,42.39282836,26.52216646,2.923328613,Mumbai,Monday,Good
34.93410515,344.8147345,59.60727926,86.15889938,5.897080915,146.3128286,7.927863182,32.7489274,1.706818972,Delhi,Monday,Good
200.7330219,228.4923261,172.376627,75.33887366,5.459606767,83.87026376,11.86062452,46.59728742,1.056097701,Bangalore,Friday,Very Unhealthy
6.493167235,144.0770665,61.98255494,45.04263892,0.951718355,157.8207242,15.11302068,44.48480217,3.401428236,Bangalore,Monday,Good
52.43837517,498.5910051,182.6001815,61.83358199,0.664566449,40.71178202,-2.43878518,81.51966032,1.997779755,Delhi,Tuesday,Moderate
166.8764679,218.8288381,152.0225712,17.7158098,1.144285932,171.1066501,19.82577111,51.06851385,2.153099256,Kolkata,Wednesday,Unhealthy
209.1090833,231.1796419,161.9568215,68.01725091,5.89731807,47.19119043,1.165924554,25.3691434,7.72721343,Kolkata,Wednesday,Very Unhealthy
197.3285716,90.17567238,8.511278342,19.56681906,5.489014388,65.45748619,15.04851633,34.04889059,0.650461674,Chennai,Thursday,Unhealthy
71.15944629,399.4566789,192.7480196,70.00705987,2.414033841,138.5526798,12.5354894,55.82020467,5.799196194,Kolkata,Tuesday,Moderate
215.0928703,349.9042906,146.7008435,24.50061975,6.413964004,76.93837407,33.64200417,23.27085257,4.104883116,Chennai,Sunday,Very Unhealthy
74.98848081,118.1771103,64.4264636,13.52002741,8.21866827,113.3959341,35.15852558,65.04901081,5.312224999,Bangalore,Monday,Moderate
100.992911,50.36671235,166.7319596,18.19788003,0.511631702,85.57749518,2.670644119,60.91725759,5.846887254,Delhi,Monday,Unhealthy for Sensitive Groups
225.2149645,343.444658,59.89663369,2.195229251,5.031486441,136.2028893,13.32755937,74.32320847,3.476993097,Kolkata,Sunday,Very Unhealthy
196.6417052,330.710495,175.1869987,72.43648255,6.92417308,48.8163129,13.66765805,94.39341538,3.303534172,Chennai,Thursday,Unhealthy
255.5209061,143.8971682,26.95317613,73.77530281,2.597888078,19.93785783,2.570522197,92.1029105,7.467317569,Bangalore,Thursday,Very Unhealthy
198.9958032,475.9231455,142.2187656,52.46346829,3.146931962,60.98799757,34.92267525,95.14680563,8.777131387,Kolkata,Monday,Unhealthy
172.651038,84.01836697,110.4362029,17.8135545,6.17501524,90.63247303,30.36141642,32.02440373,2.329525508,Mumbai,Monday,Unhealthy
32.63405651,221.8440525,23.82422169,10.18832508,8.989559405,38.56340887,4.519089315,21.8408776,1.427378225,Bangalore,Sunday,Good
113.4761619,472.3718009,52.16929651,3.874638711,8.118251761,70.31553924,13.33609543,37.20490304,9.029060161,Kolkata,Tuesday,Unhealthy for Sensitive Groups
83.23469847,215.6663853,7.418787074,18.24332134,5.872989169,77.99711311,0.290251243,90.55766555,3.824006905,Bangalore,Sunday,Moderate
76.9769448,322.8777144,96.40975327,89.30384243,7.329195006,19.75661343,26.41032985,97.48481272,5.737515211,Delhi,Thursday,Moderate
292.0381137,204.821255,63.74672585,25.67061049,3.711742455,109.1622322,1.068596227,87.3392456,3.915659873,Delhi,Sunday,Very Unhealthy
120.9638288,144.3654492,121.6797094,36.71859007,6.445558728,160.3383828,44.29670843,19.9015949,1.695122195,Delhi,Sunday,Unhealthy for Sensitive Groups
268.1537338,492.1490475,62.9613725,12.32385748,4.715197752,35.7962952,34.03410373,95.26851983,6.098650627,Mumbai,Sunday,Very Unhealthy
191.1858947,210.5736631,63.48422674,23.79140787,1.980367751,111.6273623,14.51192748,48.10222246,5.488838092,Delhi,Tuesday,Unhealthy
239.4693345,448.1086098,149.9226738,52.88400794,7.047208911,123.0056648,23.92819661,10.83792617,2.428438812,Mumbai,Saturday,Very Unhealthy
153.2779425,122.6777569,14.38785302,61.55976294,5.60899991,81.28689567,40.56709081,49.81543667,4.792755924,Delhi,Monday,Unhealthy
175.186646,114.421305,181.0645241,26.04452679,3.650353661,129.1865899,22.70496402,14.14622527,8.071001288,Bangalore,Friday,Unhealthy
150.2927197,25.25570061,171.1914555,7.657751604,9.122257982,79.82436239,3.72492432,58.9490129,6.10904798,Kolkata,Sunday,Unhealthy
62.5966814,329.3167444,135.2219132,40.32122117,0.307247766,95.78833896,13.93516778,40.46986247,1.420714607,Kolkata,Friday,Moderate
218.123374,190.5779084,120.6782062,24.95193035,3.226154197,11.25001757,37.15724325,52.60914402,5.706204224,Delhi,Saturday,Very Unhealthy
87.82784692,433.5355424,178.9989871,23.51628448,0.663125838,127.5924194,27.2106508,65.18533247,7.176013843,Kolkata,Monday,Moderate
12.1732101,241.8728543,41.13938501,96.06655467,7.688620431,122.4282554,27.53621922,88.19209862,8.030682355,Delhi,Thursday,Good
195.4143273,484.4147797,20.39898663,62.39744762,7.050863796,16.52814915,38.34107428,69.57114188,6.476616997,Delhi,Friday,Unhealthy
57.24765043,100.9075027,51.70448313,56.57408743,3.380386965,72.60251826,39.69865287,49.06439816,1.950252563,Chennai,Thursday,Moderate
282.4352824,435.6253523,159.9427643,42.74596015,6.789062732,176.4354129,40.98962859,83.74850683,7.246646033,Chennai,Friday,Very Unhealthy
286.4089302,390.5324579,11.76070201,44.03654468,4.019778539,81.52521564,-0.257540337,91.50239238,6.934747538,Chennai,Thursday,Very Unhealthy
274.8849951,387.7517039,118.6473328,55.00869038,7.586912535,95.33071887,22.2063001,20.77839698,0.732055388,Mumbai,Sunday,Very Unhealthy
114.1968166,423.9437818,199.1103157,70.25012109,4.596418261,164.6881269,32.02547606,57.87396798,4.411602842,Chennai,Friday,Unhealthy for Sensitive Groups
9.559701876,382.9017556,171.8607383,70.81031743,4.181569306,131.9345189,32.84634226,35.60607638,3.663027346,Delhi,Thursday,Good
278.853976,316.8479576,106.6819094,18.82600296,9.353826163,108.9519223,25.3358101,14.23550781,6.85941461,Bangalore,Saturday,Very Unhealthy
131.3143238,74.30999006,17.40997731,51.0110497,2.583703089,145.6267958,3.339366759,70.16920256,2.553290217,Chennai,Tuesday,Unhealthy for Sensitive Groups
290.1631716,25.93782795,167.1178353,42.37189331,1.292428666,156.9422653,34.8710277,87.64936997,6.113283268,Chennai,Thursday,Very Unhealthy
289.2678932,461.2154454,121.8008091,87.31164269,5.886976821,87.6709722,31.00556668,24.6612389,9.175456637,Bangalore,Tuesday,Very Unhealthy
256.6377894,312.1586541,27.41193443,63.87905428,9.696285942,90.76842204,-0.693211423,83.11722919,8.079122536,Delhi,Tuesday,Very Unhealthy
91.86242316,400.3032726,23.30217054,54.18539851,3.840608216,75.62865906,18.19049123,86.80561602,9.253848494,Mumbai,Monday,Moderate
118.6038299,245.9459522,182.3772298,13.30867493,0.71416396,174.3400438,3.698869976,92.29063984,9.795806686,Chennai,Sunday,Unhealthy for Sensitive Groups
256.0853181,67.48101259,135.4940513,61.35251315,3.459122146,128.5182632,11.87385229,33.87565802,0.601366207,Bangalore,Saturday,Very Unhealthy
98.49199152,71.34103818,166.7109259,13.48598276,5.108723378,24.14792126,-4.09594539,91.35577587,6.416042126,Delhi,Tuesday,Moderate
55.00036027,345.9269907,176.4008856,35.04624441,1.703037766,156.703136,15.01649342,38.85964793,4.421974279,Kolkata,Wednesday,Moderate
169.2563724,220.8498885,116.4956086,15.99851255,6.615211959,91.69518994,22.49384606,59.71042121,8.668617658,Mumbai,Sunday,Unhealthy
281.1656584,108.2571161,105.9020386,69.82321741,9.977718951,21.68816409,25.97912964,14.54567237,2.892239669,Bangalore,Tuesday,Very Unhealthy
210.32879,250.8813279,88.93334501,22.21270716,4.572220812,103.4519334,28.17451726,13.94929795,9.819780147,Bangalore,Thursday,Very Unhealthy
173.1680452,41.46237917,66.80458462,40.40221857,3.611812712,80.91792743,36.81456566,74.83358915,6.330225711,Bangalore,Tuesday,Unhealthy
33.66706566,295.1659869,89.74621237,89.77612821,4.066971252,159.2173988,5.773145364,50.00319802,8.038605321,Chennai,Thursday,Good
186.4271319,141.8067682,155.9065329,22.02300557,1.239947166,44.67908261,1.024091122,33.06631378,1.313195752,Kolkata,Thursday,Unhealthy
297.0658858,400.8039593,122.375069,51.76489627,8.844408654,150.4989836,37.57685859,27.13721464,2.242849905,Mumbai,Wednesday,Very Unhealthy
46.32478449,162.0773599,179.0420415,43.08862279,4.20677399,104.8070775,2.830640745,70.29581418,7.704834894,Delhi,Tuesday,Good
157.9072474,233.0578731,91.4591028,3.776156022,3.934016673,19.28375155,43.73800407,10.03613896,0.708871959,Delhi,Tuesday,Unhealthy
263.8250562,15.69406455,123.3824679,79.69029513,6.630933702,175.2137012,37.12691147,82.53020523,8.260340866,Kolkata,Friday,Very Unhealthy
223.5267422,45.49897502,128.1049729,8.766498819,4.476130867,97.1445915,20.04383029,17.13246455,0.632515678,Bangalore,Sunday,Very Unhealthy
210.6196436,202.3218426,120.3809466,48.47699206,6.517511341,59.44906522,44.07107125,27.23406534,6.742628971,Bangalore,Friday,Very Unhealthy
212.2328048,245.170029,142.0135858,56.9464729,0.708318272,89.79916314,-0.131163545,44.76127558,3.968392242,Bangalore,Monday,Very Unhealthy
111.0498896,304.0100686,51.29952633,63.58579275,8.155861103,155.8358232,10.15328806,53.63728657,6.309201101,Bangalore,Thursday,Unhealthy for Sensitive Groups
91.60959406,152.9146636,104.9109366,69.48589967,9.410989134,61.83353115,26.91122075,41.94956042,7.112298366,Bangalore,Wednesday,Moderate
243.7615409,350.5411242,25.32383655,26.82069359,6.522777323,42.7549874,12.50034342,38.86409485,3.753514582,Kolkata,Friday,Very Unhealthy
243.9834514,431.4599746,79.97970889,2.977920113,9.550202696,31.94211198,41.4186276,96.75244109,1.525643257,Chennai,Tuesday,Very Unhealthy
260.786334,392.1269846,100.0950784,72.89747891,1.599179912,60.63609773,-1.718695591,67.74217131,1.161635744,Mumbai,Monday,Very Unhealthy
274.405963,29.41322442,132.1837306,54.49434674,4.826420276,142.6081748,22.4705916,12.10896598,6.094892214,Bangalore,Wednesday,Very Unhealthy
155.8460077,245.4484042,190.3535553,83.93953491,6.057886666,90.17648208,24.54331337,48.71583176,5.44622586,Chennai,Saturday,Unhealthy
152.9473069,61.41578742,122.126958,82.49605956,5.859192809,48.67187263,27.63640619,88.75078298,7.550909587,Delhi,Tuesday,Unhealthy
240.4970778,128.6020578,150.0008137,84.64596444,4.074471613,38.25144993,7.783311167,37.13105678,5.342487345,Kolkata,Tuesday,Very Unhealthy
196.7393596,493.4646707,103.7218816,49.53927668,3.447035653,66.56401101,13.22832138,18.51007103,4.513235005,Chennai,Saturday,Unhealthy
212.0802288,79.82281602,128.6502861,34.69558279,1.355557823,169.7871434,37.18402648,78.25462944,4.281828193,Bangalore,Thursday,Very Unhealthy
239.7588375,254.4551952,18.83178215,79.57270385,3.978250261,68.31454114,4.747138449,64.54124487,0.751245575,Bangalore,Thursday,Very Unhealthy
267.5515758,312.8963098,54.60635826,46.22682308,1.71034207,177.9810929,36.34339236,61.3281257,3.687793416,Bangalore,Friday,Very Unhealthy
104.7085713,354.2078356,75.56135318,19.97733525,7.370220197,92.48917748,23.13277115,14.82189036,9.772191496,Chennai,Friday,Unhealthy for Sensitive Groups
115.796971,284.2278549,97.13620423,85.78745392,2.167426261,40.45786611,33.10937556,22.64491088,8.798777974,Bangalore,Tuesday,Unhealthy for Sensitive Groups
32.72467225,14.78771524,13.90150537,88.49086792,0.679796522,161.4938156,30.68036831,66.02944566,3.629091637,Chennai,Sunday,Good
175.5926416,169.966041,32.30469902,47.6983561,5.568424764,88.26041343,5.375574769,28.70414573,6.084056348,Bangalore,Tuesday,Unhealthy
15.60297077,263.6787053,58.97879002,9.418573276,5.992774354,130.6441284,23.44063682,55.36630718,8.549319083,Delhi,Friday,Good
142.3514153,53.05458458,194.4488747,40.00695681,8.731939307,177.2309691,38.38615764,59.03935174,4.692106199,Delhi,Saturday,Unhealthy for Sensitive Groups
165.0801672,181.8071963,69.61266639,80.74669063,5.812117963,18.52980955,16.60581184,35.51564712,0.670599706,Mumbai,Friday,Unhealthy
89.52966938,26.26952331,98.99800633,90.3738548,3.520260452,26.43807516,43.32953851,95.358264,1.207849387,Bangalore,Tuesday,Moderate
179.2958119,48.50346361,43.23905398,21.94032876,8.049817627,132.477646,17.61075501,85.82176962,5.348730853,Bangalore,Wednesday,Unhealthy
13.99757373,204.4924053,124.1021139,8.563413978,5.448761043,57.91025056,2.139281833,75.01361569,9.709674069,Chennai,Tuesday,Good
16.01771568,75.03071948,59.73322703,87.98034441,0.884874818,41.33123748,14.471734,17.01944798,7.085490651,Chennai,Wednesday,Good
247.6671654,288.0950156,45.3635528,40.16168402,5.701920547,16.69151957,42.58512032,19.55170174,1.173703819,Bangalore,Wednesday,Very Unhealthy
111.2562392,347.8378349,105.7316625,55.0925745,9.0893836,13.71394104,10.98604247,54.35032113,2.29892832,Mumbai,Tuesday,Unhealthy for Sensitive Groups
42.48285123,402.2874826,6.073630836,96.87044958,4.023494992,141.6625525,38.40490799,24.46420143,7.827569861,Bangalore,Sunday,Good
159.0617617,108.0736197,6.494486367,8.523343336,3.033625439,32.85368265,39.06253408,98.04389172,8.49367772,Chennai,Sunday,Unhealthy
232.1480982,92.06646531,47.71841777,65.53516473,1.520347624,89.51250472,12.50932622,24.26682106,6.368098569,Bangalore,Monday,Very Unhealthy
68.66720311,61.23824176,12.16066569,9.262331412,1.599310667,113.0024586,-0.837117097,53.87210519,6.622020111,Chennai,Friday,Moderate
188.7526904,321.8508223,26.06502206,38.79595499,4.384437695,82.8198061,31.22789546,42.77089512,0.769205779,Bangalore,Sunday,Unhealthy
30.17750217,356.173106,71.07782662,80.77382543,5.997230259,14.6081309,10.57561495,67.54477793,8.371037466,Kolkata,Thursday,Good
20.24610774,25.47721096,161.5042075,44.48027881,0.898092511,143.1952554,34.14618071,21.6132768,7.988614478,Chennai,Tuesday,Good
161.7496163,468.7440007,116.5494855,99.72387068,9.401729031,11.78724817,17.13274241,48.72847852,2.960833869,Mumbai,Wednesday,Unhealthy
164.4873609,35.46592899,104.9702066,56.78780992,7.575822813,139.521282,19.26333712,34.72345295,7.23242884,Kolkata,Tuesday,Unhealthy
193.0418209,275.2352043,62.23032053,33.47389096,5.907576791,161.8617639,33.89547034,89.89763722,2.541118761,Bangalore,Friday,Unhealthy
219.1969434,357.4396545,186.6919753,23.57090994,8.301542842,83.58278658,14.11816655,13.65271409,0.88313653,Chennai,Saturday,Very Unhealthy
292.8763634,436.7748706,82.41793304,36.35101236,0.893848892,101.0422204,17.15636727,92.23547446,2.410797155,Kolkata,Sunday,Very Unhealthy
157.3086027,359.9025967,21.98308953,38.50826083,4.82070489,91.08717675,13.80952344,84.96947247,2.196974329,Mumbai,Sunday,Unhealthy
100.2721595,402.8467607,125.3279706,8.733940417,6.337921956,76.16546517,13.36702576,36.78136448,3.708605969,Chennai,Sunday,Unhealthy for Sensitive Groups
239.5799275,176.3305943,27.19848673,38.21827154,8.303663771,160.862171,21.29732885,81.03615892,4.475270223,Kolkata,Wednesday,Very Unhealthy
84.89551412,409.2643057,72.31851285,47.49537493,7.856348644,161.9686968,35.43997223,12.80922043,5.331119469,Kolkata,Thursday,Moderate
134.4965691,49.25627473,103.945328,72.82829972,2.842985572,67.08878199,13.0884156,97.01789953,5.029161817,Kolkata,Thursday,Unhealthy for Sensitive Groups
28.1446325,448.4601615,175.4733923,66.3594895,9.414713679,114.5618582,21.21273603,57.39354483,3.071408757,Delhi,Sunday,Good
12.47846931,278.3202643,101.2415832,71.45903421,1.33102383,167.5742856,28.53636627,37.29529235,0.777121351,Bangalore,Thursday,Good
288.9812823,410.4759073,141.9404594,2.819640824,8.763822824,173.5499448,8.471972315,42.63248913,6.248465411,Chennai,Saturday,Very Unhealthy
251.6141356,231.6359594,198.5992836,23.33140516,9.712308471,96.52303687,8.876140245,15.97648181,4.259575884,Chennai,Sunday,Very Unhealthy
210.3123908,325.3530706,30.64037838,66.84506026,1.85381988,86.9802169,41.67065635,99.04145626,3.337385495,Chennai,Monday,Very Unhealthy
125.6411186,267.9373039,58.57264748,49.43095808,7.248454036,57.37803371,31.17672867,13.53627506,8.735939907,Kolkata,Wednesday,Unhealthy for Sensitive Groups
56.12182442,368.4788657,81.94233474,2.520720615,0.498826636,173.0082184,23.85933381,68.94164108,7.594061424,Bangalore,Saturday,Moderate
51.14892759,49.99869119,87.25649482,80.84047496,4.113685969,34.27843176,27.38600272,49.84623349,8.64877271,Mumbai,Wednesday,Moderate
78.82165496,39.57252116,85.14910968,77.73533818,5.211204662,108.5710279,-3.535027845,95.40245964,5.20233655,Chennai,Sunday,Moderate
167.0218661,131.0805847,181.9841455,55.74507797,5.848387737,58.03354548,25.90514828,32.13997663,1.743846895,Bangalore,Saturday,Unhealthy
215.8057972,88.17689326,144.2363657,8.513405926,9.365778758,57.43140936,20.47544366,57.88781415,7.114103643,Bangalore,Sunday,Very Unhealthy
199.7582261,437.1739476,123.5415167,77.11847485,6.755281804,78.84465985,22.28748399,53.41205877,2.457700909,Delhi,Saturday,Unhealthy
87.5804996,117.4148538,65.32767998,59.2039316,4.864651717,179.7947991,12.97119134,73.25797996,4.691681856,Chennai,Sunday,Moderate
286.6852578,488.1739754,165.6391249,78.63207776,8.115782859,19.34427216,-0.926305114,16.12092088,1.117507495,Kolkata,Monday,Very Unhealthy
222.6795904,175.078938,191.2367997,75.67120525,9.510274927,108.3521091,4.666961681,27.4410217,8.340429823,Bangalore,Wednesday,Very Unhealthy
168.5344455,99.23777869,165.1336651,80.69420305,0.318454872,24.03726687,42.53723566,29.31083381,1.69643609,Bangalore,Saturday,Unhealthy
185.4576201,396.9522685,5.305195512,52.76479051,9.826960595,36.2685411,15.43497811,76.43356794,9.079426317,Mumbai,Monday,Unhealthy
128.7820184,332.76681,129.0982672,15.75180278,0.952708177,84.7257001,18.33415779,27.02248267,8.710190721,Delhi,Tuesday,Unhealthy for Sensitive Groups
78.0806419,254.1159011,14.97139938,67.77343239,8.162429115,96.77822233,-2.364510507,61.61425875,4.913536262,Bangalore,Sunday,Moderate
110.0119402,282.12814,55.23340797,62.80643094,2.87531405,53.99470942,-3.121688523,29.37194385,7.571497941,Bangalore,Friday,Unhealthy for Sensitive Groups
228.5646026,362.4088714,16.60731657,74.74081235,1.408578612,63.79771225,30.85907235,87.54624551,6.384728201,Kolkata,Saturday,Very Unhealthy
9.246079146,121.9428233,122.7401133,18.64833859,4.454570833,24.78439344,21.90473321,94.7966909,8.129218602,Kolkata,Thursday,Good
39.24142895,498.2036189,138.8850331,21.10756959,6.475170137,61.54736325,20.43529921,56.66436774,4.602148457,Mumbai,Monday,Good
18.5707794,487.6486495,27.32508942,89.26013269,3.871423266,174.3149347,7.156226521,41.70779958,7.9651806,Mumbai,Monday,Good
17.01499668,328.6595863,79.84858219,75.49782425,0.640197542,170.6002549,32.23753658,31.06519975,4.893339762,Mumbai,Saturday,Good
257.3608723,107.775801,93.96611925,91.00639189,6.034665283,66.92930932,3.411828955,14.48029014,9.439174985,Kolkata,Monday,Very Unhealthy
212.5790685,343.3118388,76.96533924,76.35410147,9.033792433,107.0451692,4.496737183,34.16500686,5.120534958,Kolkata,Tuesday,Very Unhealthy
144.8812796,45.3772204,28.59987509,60.52121999,3.893832123,164.6312165,18.03560857,68.8812202,4.894883083,Delhi,Monday,Unhealthy for Sensitive Groups
33.86107739,25.01972608,86.69481909,66.10500823,2.241694499,11.05124985,9.313993106,58.02552382,7.958182685,Chennai,Friday,Good
150.0266832,136.2646154,151.4797193,89.13453655,4.481515725,147.816207,7.373149062,94.96371505,8.304988072,Chennai,Friday,Unhealthy
144.6741724,236.6852488,18.84649458,58.72306194,0.578790839,171.222824,27.26188223,45.66495362,5.767646586,Delhi,Sunday,Unhealthy for Sensitive Groups
56.09455162,435.4535277,20.63510275,63.97434978,8.222827086,25.52537484,27.54858726,72.44770081,2.208079228,Chennai,Sunday,Moderate
132.9862365,366.3128442,74.18040191,17.33471817,8.280774028,37.44610663,36.22585349,54.03904727,4.943703194,Kolkata,Thursday,Unhealthy for Sensitive Groups
122.5588966,373.9261954,188.6365138,48.44427957,5.921204588,173.3268715,15.88542835,56.13185943,9.696688778,Chennai,Tuesday,Unhealthy for Sensitive Groups
186.6757789,218.4917339,135.3716661,72.20691697,3.5957186,101.3818244,-1.345745449,34.09968831,7.653368834,Kolkata,Friday,Unhealthy
192.352627,179.5081463,137.3406416,28.55238444,8.017855308,12.41342786,8.683319246,50.94556992,8.206044737,Delhi,Saturday,Unhealthy
18.36468288,191.8089939,75.57439821,21.82090969,5.591401545,53.79743979,44.00027316,52.37064973,0.811842239,Mumbai,Wednesday,Good
115.5107213,493.9482862,120.7638543,32.75502721,8.276729855,86.49042463,24.81292876,73.59782696,4.944664895,Delhi,Wednesday,Unhealthy for Sensitive Groups
189.6286751,29.65350379,6.975580885,25.66706154,6.351442047,127.7945149,30.48685424,94.65759993,6.64290077,Chennai,Wednesday,Unhealthy
153.4251963,434.8454331,129.038729,23.06143843,7.865614185,134.6372643,-4.632108519,39.63891497,8.385310494,Kolkata,Sunday,Unhealthy
257.6645032,293.5509502,183.0909548,43.6353826,6.025773633,179.2216572,20.91028661,13.79804217,0.968099709,Chennai,Saturday,Very Unhealthy
199.3146213,224.9215554,124.4518263,90.96817436,4.199996575,58.8769039,-3.123567123,54.6665613,8.598169414,Chennai,Monday,Unhealthy
53.06565599,365.3762536,175.3712257,51.69184538,9.583664013,101.4974173,23.4615106,59.00151989,5.709808899,Mumbai,Saturday,Moderate
25.81778048,248.4677813,146.1747458,20.41619732,5.457026866,100.6650031,41.03854248,25.1596496,2.37448272,Chennai,Monday,Good
194.5136871,437.9773867,28.5088912,9.543223599,6.090386234,78.95969411,43.42095653,78.44181456,3.513924556,Mumbai,Wednesday,Unhealthy
12.82083661,451.3439134,180.9783949,70.22330222,2.28282763,38.75752195,22.02763377,98.64361976,3.178330742,Kolkata,Thursday,Good
177.8037965,216.6432542,17.95654965,39.51427891,6.293942815,176.1676157,17.91024026,95.11972453,5.543160826,Kolkata,Thursday,Unhealthy
282.3679212,145.6456206,109.1236571,82.53943277,5.75891573,155.0639217,42.25085471,27.73954349,0.991013959,Mumbai,Monday,Very Unhealthy
174.7648825,300.251661,32.71673914,66.63205533,1.92990014,94.71661481,28.6804916,88.78269159,2.006093506,Delhi,Wednesday,Unhealthy
119.5101282,457.0580394,7.282789093,80.03166215,0.689912264,112.5517219,-1.755036023,73.40442728,8.220583912,Kolkata,Saturday,Unhealthy for Sensitive Groups
194.7700244,113.2244726,87.29668072,28.65071186,6.083157265,48.63437911,18.28627888,50.84619074,1.759737912,Delhi,Thursday,Unhealthy
140.1846027,315.2536259,62.53293799,69.8511744,7.660553467,102.443802,7.012250923,58.65498949,2.71726456,Kolkata,Monday,Unhealthy for Sensitive Groups
165.9569528,319.4645078,99.77009629,27.8780745,5.281673572,128.1449226,18.49021607,86.46401575,4.807020753,Kolkata,Saturday,Unhealthy
282.7321186,369.225381,117.5539779,94.02871099,2.345048991,97.57839483,17.7732786,53.21214457,5.412648437,Bangalore,Wednesday,Very Unhealthy
118.9002782,74.46816571,13.5291191,64.36467959,6.698567569,178.348479,24.10724014,43.58866322,7.754299556,Chennai,Tuesday,Unhealthy for Sensitive Groups
288.5512163,360.7542327,28.98564255,33.80215642,0.893046693,113.9280816,12.83852452,54.39227437,4.749658053,Chennai,Wednesday,Very Unhealthy
272.0784394,455.4259351,113.9352673,28.4121625,4.474153678,73.06553114,3.213522473,62.12168236,8.0037139,Delhi,Sunday,Very Unhealthy
62.75838476,98.04472335,71.91763387,20.71080534,1.717330908,141.2658447,20.18597173,27.01698884,6.374289917,Chennai,Wednesday,Moderate
25.46158376,126.3962292,147.1888301,70.07481397,1.926144605,38.97862697,36.51014422,91.08169572,1.574447525,Delhi,Saturday,Good
34.72951041,485.9835961,132.1968715,23.43413007,2.102710097,75.36768833,28.2006114,70.67682539,1.985148665,Kolkata,Saturday,Good
10.37543857,98.67870683,169.8928508,60.33972006,3.928399865,68.98302156,11.9183933,66.99420256,4.651820392,Bangalore,Friday,Good
32.86067342,428.6486958,140.0361012,27.93423264,0.606387036,83.40720617,41.77615114,18.95466036,4.270449234,Bangalore,Friday,Good
206.4869982,251.2161497,88.83656009,66.87295659,4.038155065,142.9025704,40.61037856,64.37565444,7.563670562,Kolkata,Saturday,Very Unhealthy
26.0006513,131.1432265,136.2284914,81.8640934,5.165903726,92.30941547,5.467419969,20.8864596,6.017002828,Mumbai,Saturday,Good
99.09781094,436.6674516,58.69932898,78.24647383,4.884613421,144.9824565,-3.029120744,17.08279077,4.18726427,Mumbai,Tuesday,Moderate
254.2382167,228.199575,64.73113226,76.56343043,3.889562594,108.0031135,32.06543542,57.45798061,2.122222693,Chennai,Tuesday,Very Unhealthy
11.86522104,262.2605034,158.8521062,20.39679576,8.40755142,68.15180389,36.38051307,46.25069806,2.654952472,Delhi,Wednesday,Good
245.2682024,186.024351,92.0518057,10.6617248,1.538734255,147.6963864,43.3932283,62.99292431,5.967259675,Bangalore,Sunday,Very Unhealthy
88.14715856,300.5459172,160.6841664,70.49698519,5.106397763,50.50924399,39.4918197,18.02999513,4.522668647,Chennai,Thursday,Moderate
39.85862415,90.12669757,165.3723629,38.09802695,0.714210028,48.14510657,25.02673841,48.78847566,5.391811334,Kolkata,Sunday,Good
210.5374638,201.629953,172.2246558,44.36993019,0.804441221,95.76549709,21.50261696,25.73080435,2.121435635,Bangalore,Tuesday,Very Unhealthy
190.5381398,485.0120379,183.743871,5.052611094,5.781271912,54.34437181,-3.607947437,98.83900773,6.797609397,Delhi,Wednesday,Unhealthy
263.854244,136.485382,89.042118,27.43849203,5.703582406,11.54479594,7.332822342,60.50351912,8.599118038,Delhi,Sunday,Very Unhealthy
